chat_id,patient_id,language,user_input,intent,timestamp
C00310,PID-536613,english,Can you help me find a doctor?,participation_request,2026-04-10 18:18:12.648804
C00311,PID-650886,english,Tell me about cancer research,participation_request,2026-04-10 17:18:12.648804
C00312,PID-218125,kannada,Is there anything for migraines?,participation_request,2026-04-10 16:18:12.648804
C00313,PID-666919,english,Can you help me find a doctor?,general_info,2026-04-10 15:18:12.648804
C00314,PID-937036,kannada,How do I join a trial?,eligibility_check,2026-04-10 14:18:12.648804
C00315,PID-464581,english,What are the requirements?,general_info,2026-04-10 13:18:12.648804
C00316,PID-820359,english,Can you help me find a doctor?,eligibility_check,2026-04-10 12:18:12.648804
C00317,PID-407165,english,Is there anything for migraines?,participation_request,2026-04-10 11:18:12.648804
C00318,PID-358079,kannada,What trials are available for diabetes?,participation_request,2026-04-10 10:18:12.648804
C00319,PID-916256,kannada,How do I join a trial?,participation_request,2026-04-10 09:18:12.648804
C00320,PID-988673,hindi,How do I join a trial?,eligibility_check,2026-04-10 08:18:12.648804
C00321,PID-484362,telugu,What are the requirements?,participation_request,2026-04-10 07:18:12.648804
C00322,PID-763960,english,How do I join a trial?,general_info,2026-04-10 06:18:12.648804
C00323,PID-508085,english,Am I eligible for heart disease study?,eligibility_check,2026-04-10 05:18:12.648804
C00324,PID-449054,english,How do I join a trial?,eligibility_check,2026-04-10 04:18:12.648804
C00325,PID-758940,english,What is my eligibility status?,eligibility_check,2026-04-10 03:18:12.648804
C00326,PID-521904,english,What is my eligibility status?,general_info,2026-04-10 02:18:12.648804
C00327,PID-942055,telugu,Is there anything for migraines?,general_info,2026-04-10 01:18:12.648804
C00328,PID-845020,english,What trials are available for diabetes?,trial_inquiry,2026-04-10 00:18:12.648804
C00329,PID-416312,hindi,What trials are available for diabetes?,general_info,2026-04-09 23:18:12.648804
C00330,PID-767217,hindi,Is there anything for migraines?,participation_request,2026-04-09 22:18:12.648804
C00331,PID-876540,english,Tell me about cancer research,general_info,2026-04-09 21:18:12.648804
C00332,PID-863529,english,Tell me about cancer research,trial_inquiry,2026-04-09 20:18:12.648804
C00333,PID-537398,english,How do I join a trial?,general_info,2026-04-09 19:18:12.648804
C00334,PID-155116,english,What is my eligibility status?,trial_inquiry,2026-04-09 18:18:12.648804
C00335,PID-737843,english,I want to participate in research,trial_inquiry,2026-04-09 17:18:12.648804
C00336,PID-315313,english,How do I join a trial?,participation_request,2026-04-09 16:18:12.648804
C00337,PID-306328,english,Can you help me find a doctor?,general_info,2026-04-09 15:18:12.648804
C00338,PID-389938,telugu,Show me hypertension trials,participation_request,2026-04-09 14:18:12.648804
C00339,PID-230462,english,What is my eligibility status?,general_info,2026-04-09 13:18:12.648804
C00340,PID-713829,english,What are the requirements?,participation_request,2026-04-09 12:18:12.648804
C00341,PID-350763,english,Am I eligible for heart disease study?,participation_request,2026-04-09 11:18:12.648804
C00342,PID-235061,english,What is my eligibility status?,participation_request,2026-04-09 10:18:12.648804
C00343,PID-597669,telugu,Can you help me find a doctor?,eligibility_check,2026-04-09 09:18:12.648804
C00344,PID-433179,hindi,What is my eligibility status?,participation_request,2026-04-09 08:18:12.648804
C00345,PID-218872,english,What trials are available for diabetes?,eligibility_check,2026-04-09 07:18:12.648804
C00346,PID-715613,hindi,Tell me about cancer research,trial_inquiry,2026-04-09 06:18:12.648804
C00347,PID-968004,english,Is there anything for migraines?,eligibility_check,2026-04-09 05:18:12.648804
C00348,PID-835869,english,Tell me about cancer research,eligibility_check,2026-04-09 04:18:12.648804
C00349,PID-491397,english,Is there anything for migraines?,trial_inquiry,2026-04-09 03:18:12.648804
C00350,PID-939208,hindi,Is there anything for migraines?,participation_request,2026-04-09 02:18:12.648804
C00351,PID-198220,english,Am I eligible for heart disease study?,general_info,2026-04-09 01:18:12.648804
C00352,PID-121456,hindi,What trials are available for diabetes?,trial_inquiry,2026-04-09 00:18:12.648804
C00353,PID-164116,hindi,Am I eligible for heart disease study?,eligibility_check,2026-04-08 23:18:12.648804
C00354,PID-464113,telugu,I want to participate in research,eligibility_check,2026-04-08 22:18:12.648804
C00355,PID-751402,english,Is there anything for migraines?,participation_request,2026-04-08 21:18:12.648804
C00356,PID-650361,telugu,Show me hypertension trials,general_info,2026-04-08 20:18:12.648804
C00357,PID-531124,kannada,I want to participate in research,trial_inquiry,2026-04-08 19:18:12.648804
C00358,PID-513007,english,How do I join a trial?,trial_inquiry,2026-04-08 18:18:12.648804
C00359,PID-942989,english,What trials are available for diabetes?,trial_inquiry,2026-04-08 17:18:12.648804
C00360,PID-777624,english,Is there anything for migraines?,general_info,2026-04-08 16:18:12.648804
C00361,PID-828534,kannada,What are the requirements?,general_info,2026-04-08 15:18:12.648804
C00362,PID-212564,english,Is there anything for migraines?,participation_request,2026-04-08 14:18:12.648804
C00363,PID-806489,english,Tell me about cancer research,participation_request,2026-04-08 13:18:12.648804
C00364,PID-191153,kannada,What is my eligibility status?,trial_inquiry,2026-04-08 12:18:12.648804
C00365,PID-389457,english,Show me hypertension trials,general_info,2026-04-08 11:18:12.648804
C00366,PID-969166,hindi,Can you help me find a doctor?,general_info,2026-04-08 10:18:12.648804
C00367,PID-973208,english,How do I join a trial?,participation_request,2026-04-08 09:18:12.648804
C00368,PID-589506,kannada,How do I join a trial?,general_info,2026-04-08 08:18:12.648804
C00369,PID-138030,kannada,Is there anything for migraines?,trial_inquiry,2026-04-08 07:18:12.648804
C00370,PID-941543,english,Can you help me find a doctor?,eligibility_check,2026-04-08 06:18:12.648804
C00371,PID-926484,english,Can you help me find a doctor?,general_info,2026-04-08 05:18:12.648804
C00372,PID-726983,english,What is my eligibility status?,general_info,2026-04-08 04:18:12.648804
C00373,PID-700137,english,Can you help me find a doctor?,trial_inquiry,2026-04-08 03:18:12.648804
C00374,PID-902113,english,I want to participate in research,participation_request,2026-04-08 02:18:12.648804
C00375,PID-836952,english,Am I eligible for heart disease study?,trial_inquiry,2026-04-08 01:18:12.648804
C00376,PID-394423,english,I want to participate in research,eligibility_check,2026-04-08 00:18:12.648804
C00377,PID-386539,english,What are the requirements?,general_info,2026-04-07 23:18:12.648804
C00378,PID-972184,english,Show me hypertension trials,trial_inquiry,2026-04-07 22:18:12.648804
C00379,PID-152206,english,Is there anything for migraines?,participation_request,2026-04-07 21:18:12.648804
C00380,PID-370829,english,I want to participate in research,trial_inquiry,2026-04-07 20:18:12.648804
C00381,PID-847531,english,Can you help me find a doctor?,eligibility_check,2026-04-07 19:18:12.648804
C00382,PID-247807,hindi,Is there anything for migraines?,trial_inquiry,2026-04-07 18:18:12.648804
C00383,PID-539977,english,Show me hypertension trials,general_info,2026-04-07 17:18:12.648804
C00384,PID-878346,english,Show me hypertension trials,eligibility_check,2026-04-07 16:18:12.648804
C00385,PID-770725,english,What trials are available for diabetes?,trial_inquiry,2026-04-07 15:18:12.648804
C00386,PID-486333,english,What trials are available for diabetes?,eligibility_check,2026-04-07 14:18:12.648804
C00387,PID-421797,telugu,Can you help me find a doctor?,participation_request,2026-04-07 13:18:12.648804
C00388,PID-846984,hindi,Am I eligible for heart disease study?,eligibility_check,2026-04-07 12:18:12.648804
C00389,PID-214872,english,Is there anything for migraines?,participation_request,2026-04-07 11:18:12.648804
C00390,PID-683051,english,How do I join a trial?,general_info,2026-04-07 10:18:12.648804
C00391,PID-849118,english,What are the requirements?,general_info,2026-04-07 09:18:12.648804
C00392,PID-532420,english,What are the requirements?,trial_inquiry,2026-04-07 08:18:12.648804
C00393,PID-659497,english,Tell me about cancer research,trial_inquiry,2026-04-07 07:18:12.648804
C00394,PID-165301,english,How do I join a trial?,trial_inquiry,2026-04-07 06:18:12.648804
C00395,PID-581993,kannada,What trials are available for diabetes?,eligibility_check,2026-04-07 05:18:12.648804
C00396,PID-512660,telugu,What are the requirements?,trial_inquiry,2026-04-07 04:18:12.648804
C00397,PID-704309,english,Show me hypertension trials,general_info,2026-04-07 03:18:12.648804
C00398,PID-956336,english,Tell me about cancer research,general_info,2026-04-07 02:18:12.648804
C00399,PID-576187,english,What is my eligibility status?,eligibility_check,2026-04-07 01:18:12.648804
C00400,PID-260261,hindi,What is my eligibility status?,eligibility_check,2026-04-07 00:18:12.648804
C00401,PID-592829,english,What are the requirements?,trial_inquiry,2026-04-06 23:18:12.648804
C00402,PID-118634,english,Tell me about cancer research,participation_request,2026-04-06 22:18:12.648804
C00403,PID-943491,english,Is there anything for migraines?,participation_request,2026-04-06 21:18:12.648804
C00404,PID-440235,telugu,What trials are available for diabetes?,trial_inquiry,2026-04-06 20:18:12.648804
C00405,PID-979120,telugu,Can you help me find a doctor?,general_info,2026-04-06 19:18:12.648804
C00406,PID-995454,hindi,What are the requirements?,trial_inquiry,2026-04-06 18:18:12.648804
C00407,PID-889986,hindi,What are the requirements?,eligibility_check,2026-04-06 17:18:12.648804
C00408,PID-707131,english,Am I eligible for heart disease study?,participation_request,2026-04-06 16:18:12.648804
C00409,PID-302074,english,I want to participate in research,trial_inquiry,2026-04-06 15:18:12.648804
C00410,PID-387310,english,Is there anything for migraines?,trial_inquiry,2026-04-06 14:18:12.648804
C00411,PID-185838,english,What are the requirements?,participation_request,2026-04-06 13:18:12.648804
C00412,PID-906984,hindi,Is there anything for migraines?,general_info,2026-04-06 12:18:12.648804
C00413,PID-831601,english,Am I eligible for heart disease study?,eligibility_check,2026-04-06 11:18:12.648804
C00414,PID-489528,english,Can you help me find a doctor?,eligibility_check,2026-04-06 10:18:12.648804
C00415,PID-349096,english,Is there anything for migraines?,general_info,2026-04-06 09:18:12.648804
C00416,PID-236170,hindi,Show me hypertension trials,participation_request,2026-04-06 08:18:12.648804
C00417,PID-218700,english,Is there anything for migraines?,eligibility_check,2026-04-06 07:18:12.648804
C00418,PID-500177,english,What is my eligibility status?,participation_request,2026-04-06 06:18:12.648804
C00419,PID-377374,english,What is my eligibility status?,eligibility_check,2026-04-06 05:18:12.648804
C00420,PID-861524,english,Show me hypertension trials,trial_inquiry,2026-04-06 04:18:12.648804
C00421,PID-898041,english,How do I join a trial?,general_info,2026-04-06 03:18:12.648804
C00422,PID-847938,english,Am I eligible for heart disease study?,eligibility_check,2026-04-06 02:18:12.648804
C00423,PID-877239,telugu,What are the requirements?,general_info,2026-04-06 01:18:12.648804
C00424,PID-774156,hindi,Tell me about cancer research,general_info,2026-04-06 00:18:12.648804
C00425,PID-651272,kannada,Show me hypertension trials,trial_inquiry,2026-04-05 23:18:12.648804
C00426,PID-436106,english,I want to participate in research,eligibility_check,2026-04-05 22:18:12.648804
C00427,PID-736328,english,How do I join a trial?,trial_inquiry,2026-04-05 21:18:12.648804
C00428,PID-983034,english,Show me hypertension trials,participation_request,2026-04-05 20:18:12.648804
C00429,PID-690912,english,Tell me about cancer research,trial_inquiry,2026-04-05 19:18:12.648804
C00430,PID-526611,telugu,What are the requirements?,participation_request,2026-04-05 18:18:12.648804
C00431,PID-932899,telugu,Tell me about cancer research,general_info,2026-04-05 17:18:12.648804
C00432,PID-927096,kannada,What are the requirements?,trial_inquiry,2026-04-05 16:18:12.648804
C00433,PID-443478,english,What are the requirements?,general_info,2026-04-05 15:18:12.648804
C00434,PID-227487,english,Can you help me find a doctor?,participation_request,2026-04-05 14:18:12.648804
C00435,PID-991847,english,What is my eligibility status?,trial_inquiry,2026-04-05 13:18:12.648804
C00436,PID-120844,english,Tell me about cancer research,general_info,2026-04-05 12:18:12.648804
C00437,PID-325989,telugu,What trials are available for diabetes?,eligibility_check,2026-04-05 11:18:12.648804
C00438,PID-863190,english,Can you help me find a doctor?,participation_request,2026-04-05 10:18:12.648804
C00439,PID-710181,english,Is there anything for migraines?,eligibility_check,2026-04-05 09:18:12.648804
C00440,PID-102384,telugu,Am I eligible for heart disease study?,trial_inquiry,2026-04-05 08:18:12.648804
C00441,PID-671164,kannada,Can you help me find a doctor?,participation_request,2026-04-05 07:18:12.648804
C00442,PID-153265,kannada,Am I eligible for heart disease study?,trial_inquiry,2026-04-05 06:18:12.648804
